PCA1,PCA2,cluster,Segmen_Pasar
-1.1030148585215427,1.9248246509500788,2,Standar
-1.266632537372715,1.856720119752325,2,Standar
5.0598595699252025,-0.6069757801324172,1,Premium
4.88330518646921,-0.7835183834924615,1,Premium
4.576046297209243,-0.9885372176553346,1,Premium
5.010281802400744,-0.657790204294417,1,Premium
4.987093213455579,-0.6859729131826093,1,Premium
-1.5678789418529449,1.4622449881727118,2,Standar
-1.184320488565542,1.7586415391417194,2,Standar
-3.1395758300994228,-2.266595844933283,0,Ekonomis
5.028624829225253,-0.6389896332557177,1,Premium
-0.9825806163749412,2.1416953109513446,2,Standar
-3.0768433821690477,-2.1934672519179883,0,Ekonomis
-3.419193544642811,-2.5399410274992404,0,Ekonomis
-1.325139496974452,1.8055851958035078,2,Standar
-2.9542329597379395,-1.9902826755859724,0,Ekonomis
5.171280321278897,-0.4784150956572421,1,Premium
-0.92495377989667,2.0025000000596718,2,Standar
-1.1586106169816555,1.8987520538809508,2,Standar
-4.078365687847551,-3.7981396019533773,0,Ekonomis
-3.2212874343677136,-2.1805884622460048,0,Ekonomis
-3.747188981798107,-3.5028592082838723,0,Ekonomis
-0.9616533531426984,2.0688408991457963,2,Standar
4.939572918472349,-0.7390942502360336,1,Premium
4.9781943869880365,-0.9937019499004427,1,Premium
-1.4184964396046917,1.6279680814459008,2,Standar
-1.2305236878577486,1.613745688949071,2,Standar
4.285066720018151,-2.1266978397834726,1,Premium
5.342639999764893,-0.32597314890741574,1,Premium
-1.2265460913173118,1.7725305712087924,2,Standar
-1.2451472978513043,1.8100568433899986,2,Standar
-1.2451472978513043,1.8100568433899986,2,Standar
-1.3036542574530414,1.7589219194411816,2,Standar
-1.2451472978513043,1.8100568433899986,2,Standar
-1.2451472978513043,1.8100568433899986,2,Standar
-1.2520760484788105,1.7277829391037496,2,Standar
-1.3165684046363524,1.7280228469744736,2,Standar
-1.1907752979241484,1.848122265026853,2,Standar
-1.021101836954589,2.030859385933962,2,Standar
-1.1284072795981412,1.9433828181796138,2,Standar
4.6357769603549945,-0.9493951883967753,1,Premium
-3.4535554454036785,-2.4932285833905006,0,Ekonomis
-1.3836464565761892,1.7544502718546906,2,Standar
-1.4128999363770578,1.7288828098802822,2,Standar
-1.3836464565761892,1.7544502718546906,2,Standar
-2.133181345108574,0.2907936549043523,0,Ekonomis
-2.1624348249094427,0.26522619292994365,0,Ekonomis
-3.608189963748097,-2.559478850614384,0,Ekonomis
-1.2125669363142,2.1686046163598904,2,Standar
-1.468244673290719,1.5725632659471014,2,Standar
-1.436376064940471,1.5565486606747543,2,Standar
-1.856365563527264,1.1775356853096823,2,Standar
-0.9060487655661232,2.208635342712101,2,Standar
-3.536969592522764,-2.6694861230398366,0,Ekonomis
-3.3466147264637622,-2.383620407994791,0,Ekonomis
-1.339307150701366,1.7822327420303552,2,Standar
-3.8727305275814667,-3.75320491119527,0,Ekonomis
4.718006274714093,-1.0304563102533906,1,Premium
-3.0183364225673106,-2.142332327969171,0,Ekonomis
5.37608379086469,-0.3647953382729158,1,Premium
-1.8133049298645094,1.393068891252078,2,Standar
-1.0510252125121005,1.925935343055244,2,Standar
-4.343579509291708,-4.231488084935154,0,Ekonomis
4.723145126914803,-1.1528016457498678,1,Premium
-1.4998063879045096,1.708240308523534,2,Standar
-3.1265916158550753,-2.2488720674167877,0,Ekonomis
-3.7083557133074248,-2.809821638905389,0,Ekonomis
-3.463628645667237,-2.4858902558924254,0,Ekonomis
-3.665600741978045,-3.540908670694536,0,Ekonomis
-3.8117581770544255,-3.5719762371791064,0,Ekonomis
5.297523799161364,-0.5195692284451825,1,Premium
4.4559129336465215,-1.211261500207666,1,Premium
4.883026806685621,-0.8657352830653555,1,Premium
-1.730302104639643,1.3304634403666469,2,Standar
-1.507114450293655,1.384468562644817,2,Standar
-1.507114450293655,1.384468562644817,2,Standar
-1.507114450293655,1.384468562644817,2,Standar
4.7674242657123305,-0.9067055102139532,1,Premium
5.114973856810659,-0.6235869172240256,1,Premium
5.217258245654245,-0.4205403277096386,1,Premium
5.152595633520859,-0.6769438419289344,1,Premium
4.9975456334754425,-0.6885068969297479,1,Premium
-0.8257441943159949,2.209011427302746,2,Standar
-0.7924811186416284,2.1106224798122026,2,Standar
4.69698181559047,-1.1395065355691707,1,Premium
5.318988263232433,-0.35463056284460687,1,Premium
4.761387992773642,-0.8893778884339885,1,Premium
-4.293659409016066,-4.0273906667254185,0,Ekonomis
5.183631310413689,-0.47570098997686333,1,Premium
-1.129357137180787,1.9243195158553594,2,Standar
4.296889250133066,-1.3011516672204135,1,Premium
-1.3892429598038232,1.6535355434203092,2,Standar
-3.8587578703323184,-2.9507282047583314,0,Ekonomis
5.123732422318476,-0.6278570047207959,1,Premium
4.881065958870612,-0.7902291741848508,1,Premium
3.6461651390487027,-2.780301600329335,1,Premium
4.881065958870612,-0.7902291741848508,1,Premium
-1.6994571740316684,0.4679348088093082,0,Ekonomis
-1.9898567955607451,0.5211032203168704,0,Ekonomis
-1.6557943080702717,0.6981568943677061,0,Ekonomis
-1.4315010378825412,1.5881449369677445,2,Standar
-3.5135642027388183,-2.6145871331098007,0,Ekonomis
-3.5135642027388183,-2.6145871331098007,0,Ekonomis
-1.6047600547417757,1.5808097671948267,2,Standar
-1.4584019632440477,1.7175714459883797,2,Standar
-2.021763929132734,0.29214877436760534,0,Ekonomis
-1.097324690561983,2.218541725067328,2,Standar
4.9965309399877995,-0.5802505658409878,1,Premium
-1.048943938525273,2.06659154470859,2,Standar
-1.1805912438826087,2.023901866525768,2,Standar
-1.5131327992128087,0.7041232523782947,0,Ekonomis
4.7966777455131995,-0.8811380482395446,1,Premium
-1.330736000202086,1.7046704673691264,2,Standar
-3.1696349231109657,-2.199556728179535,0,Ekonomis
-0.5202764806954691,2.6040302487895985,2,Standar
3.9374761785244314,-2.5126341560175227,1,Premium
-1.251441011128727,2.005709258753274,2,Standar
5.388937274389015,-0.3111584632098123,1,Premium
5.173668575101769,-0.49915936784499565,1,Premium
4.964480717408216,-0.7734182040788198,1,Premium
-3.360688098362763,-2.1176573171614814,0,Ekonomis
-3.360688098362763,-2.1176573171614814,0,Ekonomis
-3.0325938436914073,-1.86043018582361,0,Ekonomis
-3.34141141954846,-2.299293052352838,0,Ekonomis
5.214028515043882,-0.4577926972771053,1,Premium
-1.273882808328722,1.7894359728227014,2,Standar
-1.0195997662310192,2.101083375604509,2,Standar
-4.61146341986682,-4.57615633645377,0,Ekonomis
-1.2889435091175399,1.8529938718426815,2,Standar
-0.8520334261787985,2.2891916046566334,2,Standar
5.0373514786673965,-0.6943140693465408,1,Premium
-1.4192568252958295,1.7179516529787318,2,Standar
-0.766721339491862,2.0891167077060278,2,Standar
-0.8314132720971663,2.2076166479198123,2,Standar
-1.4417009762578332,1.7651105258219417,2,Standar
-1.0823324212062713,2.027954525326006,2,Standar
-1.1865496835610727,1.870116088051095,2,Standar
-1.3947869940630147,1.696425930902601,2,Standar
-1.1367043779278787,1.9898891587853644,2,Standar
-1.8191613075784778,0.49980499828611197,0,Ekonomis
-1.3690255447091095,1.9621421709089326,2,Standar
5.1773713270714365,-0.6921147933240903,1,Premium
4.730053714145937,-0.8773366780294758,1,Premium
4.730053714145937,-0.8773366780294758,1,Premium
5.259069871661215,-0.4670651861705503,1,Premium
4.8311299273867485,-0.9189266563782219,1,Premium
-1.6195904727304393,1.364941209949888,2,Standar
-3.508430542486938,-3.2301726255509604,0,Ekonomis
4.826021917807453,-0.846646217343626,1,Premium
4.7674242657123305,-0.9067055102139532,1,Premium
-1.6364928733080117,1.5698755398044955,2,Standar
-1.1866403382495672,1.8611917673388159,2,Standar
4.990624009921609,-0.7642856276197976,1,Premium
-1.1945417314234454,1.8398461835324167,2,Standar
-1.1628222483267883,1.9020324418278765,2,Standar
-0.8510297374729778,2.117672297681131,2,Standar
-1.0859477864201228,1.8989730808788217,2,Standar
4.912280286486489,-0.8401678210909469,1,Premium
5.388019045955228,-0.361393793730643,1,Premium
-1.7178926149889895,0.4839425161202167,0,Ekonomis
4.710951593792656,-1.2376704893770774,1,Premium
4.62319115439005,-1.3143728753003032,1,Premium
4.710951593792656,-1.2376704893770774,1,Premium
4.710951593792656,-1.2376704893770774,1,Premium
4.710951593792656,-1.2376704893770774,1,Premium
-2.0325066654646062,0.39839523196298293,0,Ekonomis
-1.345821884437221,1.702455385000065,2,Standar
5.049130969523346,-0.7131507036709803,1,Premium
5.182239381920213,-0.5767220807719786,1,Premium
5.122651471452183,-0.5602804516294329,1,Premium
5.095702636887278,-0.6654173696418091,1,Premium
4.698089211912923,-1.0199602473638836,1,Premium
4.897805568018409,-1.0016274598687493,1,Premium
-0.9475369230499452,2.1195063946223107,2,Standar
-3.1736937436623935,-2.059060484436589,0,Ekonomis
5.212872357472608,-0.5409092975000891,1,Premium
-1.5534926853613185,0.6627566504086264,0,Ekonomis
-1.0988798988469615,1.9378941532620417,2,Standar
-1.1659578577287473,1.9643216968109558,2,Standar
4.883026806685621,-0.8657352830653555,1,Premium
-1.0987892441584668,1.9468184739743208,2,Standar
-1.7587986827913782,1.3699404473076349,2,Standar
4.684862528382406,-1.0467639662502648,1,Premium
-3.45236630140102,-2.697591307074544,0,Ekonomis
-3.3877123028241116,-2.581928701623031,0,Ekonomis
-1.1907752979241484,1.848122265026853,2,Standar
-1.3792603470292202,1.6372729840595504,2,Standar
-1.1624229186694903,2.156235409441378,2,Standar
-3.1401910469090586,-1.9618798478899382,0,Ekonomis
-1.624181651796461,0.7683325942949615,0,Ekonomis
-4.149453267682582,-3.814084593251994,0,Ekonomis
-3.3087898441327384,-2.4356148992889404,0,Ekonomis
-3.143084944891652,-1.0067956682220731,0,Ekonomis
-3.143084944891652,-1.0067956682220731,0,Ekonomis
-3.143084944891652,-1.0067956682220731,0,Ekonomis
-3.143084944891652,-1.0067956682220731,0,Ekonomis
-3.143084944891652,-1.0067956682220731,0,Ekonomis
-4.234127421373805,-3.8147763185702677,0,Ekonomis
-3.3313659744611552,-2.427844301237648,0,Ekonomis
4.91031943867148,-0.7646617122104422,1,Premium
-1.0195997662310192,2.101083375604509,2,Standar
-2.377456460122415,0.028656841028755518,0,Ekonomis
-4.3068694421586295,-4.64926499500813,0,Ekonomis
-1.223795211224314,1.814278721558008,2,Standar
-3.636246638500758,-2.7279538919658424,0,Ekonomis
-3.7664600000430744,-3.544689422454867,0,Ekonomis
-3.658420357859485,-2.6811250188008,0,Ekonomis
-4.134311857138324,-3.8687712282840265,0,Ekonomis
-1.2373790575718464,1.8822875817267337,2,Standar
4.752164269695564,-0.9223461463364662,1,Premium
-3.0205081596191348,-2.113648337871525,0,Ekonomis
-3.6179192714332085,-2.5562037519838543,0,Ekonomis
-3.1080373109156407,-1.9861271525130164,0,Ekonomis
2.742642591946505,-4.928672356243583,1,Premium
-1.2158031633619413,1.8445486260766863,2,Standar
5.173480816412397,-0.5724519932752083,1,Premium
4.926231003668786,-0.6561118494641311,1,Premium
5.055762527515114,-0.5788291369098149,1,Premium
-1.1788720979701093,1.933422505675551,2,Standar
-3.665935064371116,-2.897648234204362,0,Ekonomis
5.185278506177578,-0.5077806665401543,1,Premium
5.067936508871181,-0.5883875675468053,1,Premium
5.108576937528082,-0.5379019952127029,1,Premium
5.371893479565761,-0.3004056869330071,1,Premium
-1.8525497470539276,0.46116803399974043,0,Ekonomis
-3.705666904189424,-3.0511690511665113,0,Ekonomis
-3.580642564870711,-2.5881601037900595,0,Ekonomis
-4.072684093840848,-3.8830791958991164,0,Ekonomis
-4.495715685794475,-4.221484021674364,0,Ekonomis
4.995664098299102,-0.763535526611115,1,Premium
4.932117050319872,-0.8154205515686148,1,Premium
4.059695248411292,-2.5330953133346323,1,Premium
5.022321534607494,-0.5494009421188748,1,Premium
5.104694246870103,-0.6120602262706554,1,Premium
4.673627553371037,-0.9660802743572143,1,Premium
5.243281994844751,-0.4322252353026967,1,Premium
5.202922054902638,-0.473591905870587,1,Premium
5.484527013228165,-0.18496263720252057,1,Premium
-1.08817969502326,2.057287058040919,2,Standar
-3.38369871637327,-3.0822178499675985,0,Ekonomis
-0.9625948773528517,2.0819943098827793,2,Standar
4.570629006492804,-1.865780761011653,1,Premium
-3.632539365080216,-2.6413513836730753,0,Ekonomis
-1.0597720327229436,2.004471731507477,2,Standar
-1.0597720327229436,2.004471731507477,2,Standar
-1.7530801993006604,1.2359671891358583,2,Standar
-1.6637109061252235,1.2644795135943967,2,Standar
-1.1673692359589316,1.9030220760619192,2,Standar
-4.288988615618444,-3.691679390515102,0,Ekonomis
-4.288988615618444,-3.691679390515102,0,Ekonomis
-3.4577432796667296,-2.9857762199154525,0,Ekonomis
-4.234356685042633,-4.503680194161863,0,Ekonomis
-3.566223072323633,-2.695053585014245,0,Ekonomis
-1.0378261685702437,1.8551956215937906,2,Standar
4.718852846961281,-1.2163250883149528,1,Premium
-1.588324726758545,1.357807251180729,2,Standar
-4.330391347009878,-4.0991300322497715,0,Ekonomis
-1.1866403382495672,1.8611917673388159,2,Standar
-1.7467747435011434,1.386680001420281,2,Standar
-4.056637719858192,-4.047686599512213,0,Ekonomis
-4.282369723034598,-4.120073484009276,0,Ekonomis
-1.2873149248354838,1.7535903089488822,2,Standar
-3.405967123326058,-2.5131376289208935,0,Ekonomis
-4.4413435706231335,-4.183418463897273,0,Ekonomis
-1.8190944868372894,0.5087048905482535,0,Ekonomis
-2.44851220075079,-0.35811036349445136,0,Ekonomis
-0.9904369789235358,2.1177264686574073,2,Standar
-3.4716518724288656,-2.428366442111811,0,Ekonomis
-3.2569891345926467,-2.268244785900808,0,Ekonomis
-4.207315732216185,-3.9788787681020046,0,Ekonomis
-3.375868206264631,-2.4091878699691995,0,Ekonomis
-4.345011440656886,-4.1842776639389925,0,Ekonomis
-1.4331298257585532,1.6875482511607132,2,Standar
-3.125367728996182,-2.2608647352275644,0,Ekonomis
-1.6142962942839032,0.6877015528192513,0,Ekonomis
-1.4225205426720482,1.7980165012189044,2,Standar
4.541967426585431,-1.1888076735069535,1,Premium
4.7424028203108906,-1.0357285299986039,1,Premium
-3.2003473274594194,-2.255783098122748,0,Ekonomis
-1.6671535429488333,1.2015505405726268,2,Standar
-1.4045370135736446,0.9115243974160587,0,Ekonomis
5.194391433226045,-0.5001238752443464,1,Premium
-1.362070562366284,1.7167113162046432,2,Standar
-3.6771885884437414,-2.6346142152577134,0,Ekonomis
-1.339307150701366,1.7822327420303552,2,Standar
-1.1203651383683721,1.9845574296243682,2,Standar
-1.550596243043301,1.5234831511792046,2,Standar
-4.568765477700348,-4.20411457431893,0,Ekonomis
-4.568765477700348,-4.20411457431893,0,Ekonomis
-3.70644206824461,-2.660181677232122,0,Ekonomis
-1.4974981530915876,1.5469958039726928,2,Standar
-0.8140945695170972,2.22008032947706,2,Standar
4.943985826030666,-0.8032557255574881,1,Premium
4.834592879282611,-0.9242087330505884,1,Premium
4.230664282748302,-1.39797162584819,1,Premium
-1.8973716353246173,0.22583182090125373,0,Ekonomis
-1.3055066234685737,1.900286349116539,2,Standar
-0.9938092049687289,2.1319329567888756,2,Standar
5.105585384727602,-0.637625280967858,1,Premium
-3.570569364607153,-2.5954984312881346,0,Ekonomis
-1.7832982084248015,0.8944661520542203,0,Ekonomis
-1.7832982084248015,0.8944661520542203,0,Ekonomis
-1.7832982084248015,0.8944661520542203,0,Ekonomis
5.148955688105533,-0.6416666148814332,1,Premium
5.165882873703929,-0.5802394569515625,1,Premium
-3.5508408500001463,-2.5826307056820625,0,Ekonomis
-4.569120695066518,-4.48357909283223,0,Ekonomis
4.80187644758588,-0.9444941183526305,1,Premium
4.7966777455131995,-0.8811380482395446,1,Premium
-1.6008399699994262,1.5465647376186173,2,Standar
-1.1108231241722033,2.029663108891241,2,Standar
-1.1108231241722033,2.029663108891241,2,Standar
-1.1108231241722033,2.029663108891241,2,Standar
-1.1108231241722033,2.029663108891241,2,Standar
-1.1108231241722033,2.029663108891241,2,Standar
-1.2243741248370992,1.9221111417836487,2,Standar
-1.6589095877365228,0.6602708859907628,0,Ekonomis
-2.1349004910210736,0.3812730157545695,0,Ekonomis
4.912280286486489,-0.8401678210909469,1,Premium
-3.338043323933607,-2.461182361263349,0,Ekonomis
5.116385268627859,-0.5622872473324918,1,Premium
5.289734783431565,-0.3801980248190155,1,Premium
5.194072785054819,-0.4782461992462956,1,Premium
5.37749522283417,-0.3034956388957896,1,Premium
4.761387992773642,-0.8893778884339885,1,Premium
-3.0474023956875884,-2.0946074944850652,0,Ekonomis
-1.5637269411111214,1.7758313165337056,2,Standar
-1.586513835647151,1.5244441673963796,2,Standar
-1.3014825204012175,1.730237929343535,2,Standar
5.189937729357743,-0.4913158204004195,1,Premium
-4.4134991501381435,-4.157816682031399,0,Ekonomis
-3.242381648199656,-2.363134583125199,0,Ekonomis
5.222325487137824,-0.5042991988601944,1,Premium
5.17072422115196,-0.5456017483936866,1,Premium
5.3426952505611345,-0.40343242572620314,1,Premium
5.304662466911509,-0.4468295999709095,1,Premium
5.171571253359876,-0.5403178785558134,1,Premium
5.239893973340988,-0.4791223522285825,1,Premium
5.239893973340988,-0.4791223522285825,1,Premium
5.239893973340988,-0.4791223522285825,1,Premium
5.2929349065119435,-0.5331039991098676,1,Premium
5.282887918900074,-0.42622455445968516,1,Premium
5.0405600975862175,-0.6355880737840922,1,Premium
5.184854457639874,-0.618304231278018,1,Premium
-0.7292364154106133,2.385442345615643,2,Standar
-0.9126588162180486,2.2106918298873706,2,Standar
5.292730218762262,-0.405616297877247,1,Premium
-0.9918483571537202,2.0564268479083707,2,Standar
-1.9783428537661316,0.34106861594736093,0,Ekonomis
-0.7374441229619445,2.431454343167175,2,Standar
-1.3955496565302283,1.6691500312059926,2,Standar
-1.3955496565302283,1.6691500312059926,2,Standar
-1.278535737326754,1.771419879103627,2,Standar
2.586767396977315,-5.2546476150196995,1,Premium
4.98205313798448,-0.6867229977329095,1,Premium
5.37608379086469,-0.3647953382729158,1,Premium
5.026747762549831,-0.6173565880257748,1,Premium
5.165047223118072,-0.5346157512047807,1,Premium
5.037195677285541,-0.7165522935906263,1,Premium
5.061108019912083,-0.576169826866626,1,Premium
-1.7681268861584931,1.38245806021764,2,Standar
-3.56825431525673,-2.73698220459411,0,Ekonomis
4.826192428297375,-0.7542300533398401,1,Premium
-3.3933993328745546,-2.1993255474203046,0,Ekonomis
-1.5741522339752485,1.486092501543737,2,Standar
5.091317364936054,-0.5482390399538051,1,Premium
4.7966777455131995,-0.8811380482395446,1,Premium
-1.4420573277542021,1.4856445610527722,2,Standar
5.1086347570931485,-0.7043384408447408,1,Premium
-3.4535554454036785,-2.4932285833905006,0,Ekonomis
-1.3196835369607476,1.6901370264895588,2,Standar
-4.05899479805176,-3.8003640421989533,0,Ekonomis
-3.4051216860654994,-2.434755331943608,0,Ekonomis
-3.3951390396516676,-2.451017861031122,0,Ekonomis
-3.6686168978800997,-2.712175801222659,0,Ekonomis
-0.9938092049687289,2.1319329567888756,2,Standar
-0.9938092049687289,2.1319329567888756,2,Standar
-2.150131954764736,0.27048296734369426,0,Ekonomis
-1.4621957988788308,1.735273084644819,2,Standar
-1.4390027277802815,1.5238647046512177,2,Standar
-3.678214334540622,-2.902578518736017,0,Ekonomis
-1.4187540851696872,1.8062926133223238,2,Standar
-1.0226452137263728,2.095179048706292,2,Standar
4.673692094124407,-0.9924658732078191,1,Premium
2.4929449739510035,-5.3493317844966715,1,Premium
4.548686127058559,-1.1250056256241319,1,Premium
-3.683236991527107,-2.7973234329118797,0,Ekonomis
-1.3182876436069029,1.8185020891559938,2,Standar
-1.011028804755861,2.0235208598975465,2,Standar
4.7200350760656224,-1.1692363572775701,1,Premium
-1.476815892525838,1.6501254529555978,2,Standar
-1.4038763459576846,1.7131157131351218,2,Standar
-0.49737994100516986,2.6186664920779363,2,Standar
5.318988263232433,-0.35463056284460687,1,Premium
-3.444808820323733,-2.759831614806323,0,Ekonomis
5.42571735333432,-0.23640781196411084,1,Premium
-3.052414510073601,-1.9816169435288573,0,Ekonomis
-1.293238575920832,1.3786037949621615,2,Standar
-1.293238575920832,1.3786037949621615,2,Standar
-1.293238575920832,1.3786037949621615,2,Standar
-1.293238575920832,1.3786037949621615,2,Standar
-1.293238575920832,1.3786037949621615,2,Standar
-1.2873149248354838,1.7535903089488822,2,Standar
-3.2210294047301327,-2.3589125133657145,0,Ekonomis
4.772690664708052,-0.9346665484136991,1,Premium
-1.5608864812939,1.6915248608584563,2,Standar
-1.2565587569485743,1.9719257665629792,2,Standar
4.45688385550459,-1.088593472111759,1,Premium
-1.4962742662326944,1.5350031361619159,2,Standar
-1.4041206990158257,1.7467124436075114,2,Standar
3.7840808013275247,-2.8015139595975938,1,Premium
4.958750661716086,-0.8277846312577393,1,Premium
-3.3008886078013933,-2.414269507074016,0,Ekonomis
-1.069108449722642,1.9684082066435615,2,Standar
-4.258648255200126,-3.8715789148304443,0,Ekonomis
-1.9360845720934576,0.4064594711007566,0,Ekonomis
-1.12813337864783,1.912326691287633,2,Standar
4.104871176036098,-1.5180710439005696,1,Premium
-1.6436404287732664,0.6532097701325636,0,Ekonomis
-0.7584898952114819,2.3598748836412344,2,Standar
-1.0667839294179735,2.152063957344608,2,Standar
-3.599913398257748,-2.6299900948519825,0,Ekonomis
-0.9319300193217985,2.1688613926062246,2,Standar
-1.3539263754398074,1.530757326851922,2,Standar
-1.2840698683125644,1.1080966246491353,0,Ekonomis
-1.6438978438937568,0.831534590464228,0,Ekonomis
-3.764260179857429,-3.685137174616607,0,Ekonomis
-3.011323455850217,-2.0132274936676517,0,Ekonomis
4.904324677558534,-0.7472490688268438,1,Premium
-0.8901372005688176,2.3171852054584123,2,Standar
-1.5216506508522964,1.7008294367703185,2,Standar
-4.2369605886993575,-4.090561910791243,0,Ekonomis
-1.177893348248871,1.7826555954045555,2,Standar
-1.2485195950586716,1.8242632407746442,2,Standar
-3.137961668233737,-2.0976756056342736,0,Ekonomis
-1.8683854798381156,0.33411157261616586,0,Ekonomis
4.875291244400045,-0.7045144433741668,1,Premium
-3.9989768662532956,-2.9158562969762083,0,Ekonomis
-3.1237695747599568,-2.263642410421017,0,Ekonomis
-1.587968375262176,1.6372732159498986,2,Standar
-1.0530789414054027,2.0535219873004147,2,Standar
-1.3846922112043574,1.464563138087792,2,Standar
-0.7218892617199967,2.319872588227339,2,Standar
5.359611510402572,-0.3085783033524076,1,Premium
5.08713178882699,-0.5878547093069004,1,Premium
-2.036397315286595,0.3517289440824177,0,Ekonomis
-4.306985957225932,-4.044231042319735,0,Ekonomis
-1.217746184065968,1.9769887350397646,2,Standar
-2.955952105650439,-1.899803314735755,0,Ekonomis
-1.2828810844388363,1.8709762178348315,2,Standar
-1.1907752979241484,1.848122265026853,2,Standar
-1.1074508981270101,2.015456620759773,2,Standar
-0.9777594374356039,2.100542788233335,2,Standar
-3.469740009863376,-3.2493995967410423,0,Ekonomis
-3.6993817387233556,-3.5711165803314517,0,Ekonomis
-1.2873149248354838,1.7535903089488822,2,Standar
-3.682474862850628,-2.770048185268918,0,Ekonomis
-1.4828780594445805,1.6321434356619138,2,Standar
-3.3740572279617806,-2.498094562474661,0,Ekonomis
-1.12813337864783,1.912326691287633,2,Standar
-0.7991642671454273,2.322601649429958,2,Standar
-3.3049061088645506,-2.4714810158456006,0,Ekonomis
4.775995264992379,-0.9842679777116845,1,Premium
5.3719487303620035,-0.3778649637517945,1,Premium
4.763289262832201,-0.9197750676221288,1,Premium
5.095702636887278,-0.6654173696418091,1,Premium
-1.6086507045637646,1.5341434793142614,2,Standar
-1.1615218181232796,1.8736897270012616,2,Standar
-4.376296163390852,-4.251773745493265,0,Ekonomis
-1.227167920108944,2.1996353279831964,2,Standar
-2.3375032637945607,0.17361659899956025,0,Ekonomis
-1.5002079358595704,1.7139756018731245,2,Standar
-1.5002079358595704,1.7139756018731245,2,Standar
-1.5002079358595704,1.7139756018731245,2,Standar
-0.8961864461555367,2.1544749134342824,2,Standar
5.110628204591041,-0.6853658308068469,1,Premium
5.352892205876648,-0.5387100214776386,1,Premium
-3.6080520658807815,-2.891821200563404,0,Ekonomis
-1.38484761365304,1.8498762489941978,2,Standar
-3.6282778196839955,-2.9974692620099743,0,Ekonomis
-1.374435359476225,1.8119754705680446,2,Standar
4.7674242657123305,-0.9067055102139532,1,Premium
-2.3055400012257095,0.032204263073537055,0,Ekonomis
-1.6542927020401426,0.5901160359769486,0,Ekonomis
5.187648547708035,-0.549099447868544,1,Premium
-3.2524328536880525,-2.3190551817417577,0,Ekonomis
-1.6154600636464334,1.4614171059293963,2,Standar
-1.278535737326754,1.771419879103627,2,Standar
-1.1192957843649323,1.8427147757869675,2,Standar
-1.1241650389757663,2.1126455096631434,2,Standar
5.160684249556874,-0.5168832823748282,1,Premium
4.441745338080787,-1.234613879813013,1,Premium
-1.74327800153863,0.8213090050384455,0,Ekonomis
-3.4471560068057365,-2.5421068169460592,0,Ekonomis
-1.157296203760204,1.8956835500255036,2,Standar
-3.50166770963853,-2.4812094434112617,0,Ekonomis
-3.46818883155754,-2.433648413675688,0,Ekonomis
5.02491757809997,-0.7379680646367064,1,Premium
-1.8993522695559648,0.4781993014954024,0,Ekonomis
-3.4724142298376615,-2.455641981436853,0,Ekonomis
-0.7632404743519253,2.4472472174882074,2,Standar
-2.1390354939012033,0.368203458346394,0,Ekonomis
-3.3366320800499305,-2.399882937082305,0,Ekonomis
-0.6848368748836658,2.283594898900403,2,Standar
-1.1907752979241484,1.848122265026853,2,Standar
-1.1788720979701093,1.933422505675551,2,Standar
-2.8728294092541056,-1.9245114465642967,0,Ekonomis
-4.331325008513496,-4.3684771690729685,0,Ekonomis
-3.6145467844116093,-2.57040992513717,0,Ekonomis
-4.3640816729439935,-4.034066542087508,0,Ekonomis
5.14544061016142,-0.5060827010328091,1,Premium
-1.1935054841239707,1.9930026753903634,2,Standar
4.888569514157732,-0.6263941135849038,1,Premium
5.428885773876529,-0.17367312051314607,1,Premium
4.059324937123212,-2.501505436097684,1,Premium
-1.6630477517889852,1.3030627066079763,2,Standar
-0.8475418059643861,2.2597702666609183,2,Standar
5.037056175908125,-0.7166159466878355,1,Premium
5.238562978609054,-0.5711693343107922,1,Premium
-1.7595555844405115,1.3048959783922383,2,Standar
-1.4187403198019848,1.4952365233844749,2,Standar
-3.4862719660758725,-2.513514073801032,0,Ekonomis
4.7966777455131995,-0.8811380482395446,1,Premium
-0.9318393268284134,2.1777857615277347,2,Standar
-0.9145578363794005,1.9476580964876828,2,Standar
-1.213979726563607,1.985264847143184,2,Standar
-0.9559847970499858,2.07993786051873,2,Standar
-1.3165684046363524,1.7280228469744736,2,Standar
-1.3910108645403927,0.9984881145885305,0,Ekonomis
-4.942368708178563,-5.175789556887748,0,Ekonomis
4.380392363220524,-1.2885865238107457,1,Premium
-3.0273733054935383,-1.9818374298199772,0,Ekonomis
-0.8050615864522541,2.3121415191640424,2,Standar
5.289909680295699,-0.5238756668965123,1,Premium
5.006718503115001,-0.7301268526184304,1,Premium
-1.1408393808080084,1.9768196013771888,2,Standar
-2.0641213975412165,0.20907277848337422,0,Ekonomis
-1.7808053208822048,0.6887208243703589,0,Ekonomis
4.744660879276855,-0.9722269133347123,1,Premium
4.648998968278672,-1.0702749788606243,1,Premium
5.2105451013571376,-0.5344631867797798,1,Premium
-1.3490927263231727,1.6377703344021148,2,Standar
-1.1573868584486986,1.8867592293132245,2,Standar
-3.773790573808759,-2.94322939437813,0,Ekonomis
-2.718931184612824,-1.3687905649526193,0,Ekonomis
-1.721523200492757,1.2421417905604066,2,Standar
-1.7053339049793081,1.2543192104696963,2,Standar
-1.7053339049793081,1.2543192104696963,2,Standar
-1.9539951295401181,1.10935968438924,2,Standar
